18.68808292	27.44967524
12.79016141	9.55585315
11.33418386	4.882524941
24.60890512	46.27547934
9.870995349	0.329326371
15.1310253	         16.17175263
2.017005159	56.45839442
0.000633929	50.01830471
24.75843324	5.833736143
24.38687132	15.69905254
27.9923453	          36.54709172
25.81622384	29.75136757
23.65729772	22.9573339
21.27324738	15.61495123
19.06875758	8.796933894
16.898183	         1.99370825
30.00792412	42.88015299
19.00504766	48.86265125
9.9545948	         19.90432947
11.17855417	24.16919578
13.53819821	51.73149916
11.54274666	44.35763132
6.872350373	30.85947632
4.757086143	24.02740689
